customer_state,total_payment_value,total_freight,total_weight_g,total_volume_cm3,principal_category_by_price,principal_seller_state_by_price,purchase_year,facturacion_promedio_t1,facturacion_mediana_t1,facturacion_std_t1,facturacion_total_7d_avg,dias_entrega_promedio_7d_avg,dias_entrega_promedio_t2,dias_entrega_promedio_prev_month,es_post_domingo_festivo,es_diciembre,es_fin_de_semana_extendido,distancia_km,distancia_total_t1,distancia_total_prev_month,delivery_days
SP,205.86,20.86,1900.0,11088.0,b'informatica_acessorios',SP,2018.0,198.723705,117.63,294.763925,39379.098571,11.438082,9.761733,13.721701,0.0,0.0,1.0,396.999414,18979.87422,481297.418576,6.0
RJ,16.95,7.55,130.0,2288.0,b'beleza_saude',RJ,2018.0,169.586402,116.9,209.749791,43343.128571,16.083124,16.087227,14.949342,0.0,0.0,0.0,90.221109,18052.263947,390767.341004,3.0
RJ,228.02,34.22,986.0,9792.0,b'esporte_lazer',PR,2017.0,141.858571,101.14,135.827469,4337.804286,15.493842,17.947368,11.572975,0.0,0.0,1.0,675.904329,1981.509272,176081.63596,6.0
RJ,58.17,8.27,200.0,12000.0,b'beleza_saude',RJ,2018.0,139.602054,94.77,149.170996,35915.851429,14.540961,13.989399,15.685915,0.0,0.0,1.0,59.084234,4986.922442,350875.393133,4.0
SP,105.37,18.38,4325.0,33000.0,b'esporte_lazer',SP,2018.0,158.525013,108.87,195.231916,47510.038571,8.647194,11.5,9.806023,0.0,0.0,0.0,113.914605,32515.505354,424423.205949,3.0
SP,118.28,7.96,150.0,990.0,b'beleza_saude',SP,2018.0,168.3265,150.735,115.446445,40900.99,14.685832,13.669291,16.552935,1.0,0.0,0.0,80.309651,10557.017172,471112.176282,4.0
RJ,108.0,28.2,800.0,8000.0,b'cama_mesa_banho',MG,2017.0,77.191538,75.63,46.231234,21003.795714,12.21512,13.02439,13.725249,1.0,0.0,0.0,344.425493,10102.384569,117455.248491,22.0
RJ,186.6,36.8,700.0,7500.0,b'moveis_decoracao',SP,2018.0,167.618105,111.02,201.841376,33179.325714,14.59621,14.136531,14.586934,0.0,0.0,1.0,632.95644,4883.302408,421109.470293,17.0
SP,21.59,7.39,150.0,5984.0,b'esporte_lazer',SP,2018.0,138.861099,100.485,136.177752,30192.771429,15.758284,15.924686,14.586934,0.0,0.0,0.0,50.494867,15249.215838,421109.470293,5.0
SP,57.77,7.78,400.0,5103.0,b'cama_mesa_banho',SP,2017.0,134.22,77.57,171.594971,23741.675714,13.067709,10.772727,11.02144,1.0,0.0,0.0,132.774845,6677.031775,304388.330097,10.0
SP,63.66,13.71,450.0,4275.0,b'cama_mesa_banho',SP,2018.0,129.072222,101.905,127.159016,32818.134286,14.44109,14.62069,14.586934,1.0,0.0,0.0,274.073309,7789.75102,421109.470293,13.0
SP,237.36,41.36,11017.0,62720.0,b'moveis_decoracao',SP,2018.0,163.927708,107.53,183.524248,33118.39,13.167552,14.270358,15.685915,0.0,0.0,0.0,320.127637,17088.035922,350875.393133,22.0
SP,205.42,16.42,250.0,2415.0,b'beleza_saude',PR,2018.0,169.101283,112.68,247.276641,23369.875714,7.619223,9.063401,11.552505,0.0,0.0,0.0,338.651886,25226.900324,488209.852444,3.0
SP,133.14,8.14,501.0,3276.0,b'relogios_presentes',SP,2018.0,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0.0,0.0,0.0,6.679903,32804.760617,424423.205949,13.0
SP,70.34,12.84,663.0,4095.0,b'informatica_acessorios',SP,2018.0,142.808909,102.05,120.419847,36148.887143,17.417759,13.025907,16.552935,1.0,0.0,0.0,284.99858,8617.038965,471112.176282,5.0
SP,59.85,10.96,417.0,3762.0,b'utilidades_domesticas',SP,2017.0,206.529737,143.265,234.31151,5161.23,15.343254,17.142857,11.572975,0.0,0.0,0.0,398.962271,5720.369893,176081.63596,13.0
SP,30.86,10.96,250.0,10000.0,b'brinquedos',SP,2017.0,237.752143,155.17,217.990196,9886.454286,13.859306,12.666667,11.572975,0.0,0.0,0.0,45.972455,914.282225,176081.63596,6.0
SP,155.01,18.21,273.0,6516.0,b'informatica_acessorios',SP,2018.0,159.175949,100.285,218.838038,36198.618571,14.846362,14.660256,15.685915,0.0,0.0,0.0,98.346931,20261.769786,350875.393133,8.0
SP,455.39,55.4,5453.0,60791.0,b'brinquedos',RJ,2017.0,166.14875,103.165,222.803743,32840.95,10.637169,11.81203,11.846389,0.0,0.0,0.0,552.963693,20122.23936,343516.704227,12.0
SP,36.85,11.85,275.0,1600.0,b'informatica_acessorios',SP,2017.0,154.800058,101.25,218.899729,19871.62,10.783298,11.588517,10.36886,0.0,0.0,0.0,75.469843,6958.571248,254990.21744,6.0
SP,195.36,15.46,2700.0,10710.0,b'cama_mesa_banho',SP,2018.0,151.828774,105.5,163.632595,21034.541429,17.61907,22.181818,13.715038,0.0,0.0,0.0,84.76529,14455.709409,455464.133916,7.0
SP,116.97,12.07,1700.0,2800.0,b'utilidades_domesticas',SP,2018.0,169.506486,119.65,162.104193,14913.82,15.047248,12.696078,13.721701,1.0,0.0,0.0,75.336335,10228.929976,481297.418576,9.0
SP,163.69,11.69,1200.0,12000.0,b'esporte_lazer',SP,2018.0,140.357941,86.595,259.65712,14082.28,18.452654,14.748744,13.721701,0.0,0.0,1.0,27.397756,4690.000358,481297.418576,2.0
SP,103.55,13.65,1200.0,3080.0,b'cama_mesa_banho',SP,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.330323,3849.265131,343516.704227,8.0
SP,17.38,7.39,150.0,5632.0,b'informatica_acessorios',SP,2018.0,165.251188,108.29,188.387181,36048.887143,9.495894,8.139535,11.552505,0.0,0.0,1.0,84.219801,3380.548803,488209.852444,3.0
SP,66.73,11.03,1000.0,33300.0,b'moveis_decoracao',SP,2017.0,180.075192,105.7,269.577625,5904.01,9.118353,0.0,7.389867,0.0,0.0,0.0,19.066261,3234.335779,26973.463786,7.0
SP,296.73,36.73,5250.0,32643.0,b'utilidades_domesticas',SP,2018.0,201.194078,128.2,293.978109,46350.867143,14.427591,14.036254,13.721701,0.0,0.0,1.0,13.196319,4495.94406,481297.418576,1.0
SP,50.87,7.87,150.0,5832.0,b'esporte_lazer',SP,2018.0,168.326011,101.18,236.567079,47381.472857,14.236961,13.421622,16.552935,0.0,0.0,0.0,169.020064,20328.449557,471112.176282,9.0
SP,32.42,13.47,400.0,2240.0,b'utilidades_domesticas',PR,2018.0,324.7725,131.8,533.231757,32102.127143,9.449076,6.779221,11.552505,1.0,0.0,0.0,548.969933,5310.948048,488209.852444,15.0
SP,34.86,10.96,225.0,6300.0,b'beleza_saude',SP,2017.0,217.853043,147.21,259.662732,4637.73,7.830575,8.425,7.389867,0.0,0.0,0.0,89.898398,3882.679744,26973.463786,10.0
RJ,233.93,33.93,1850.0,14112.0,b'cama_mesa_banho',SP,2018.0,162.718209,101.93,213.356731,30400.574286,15.547201,18.153846,14.586934,0.0,0.0,0.0,303.971926,15300.230965,421109.470293,21.0
SP,110.69,13.7,900.0,6650.0,b'informatica_acessorios',SP,2017.0,131.872,125.74,46.241985,22116.411429,13.238652,12.82716,11.886244,1.0,0.0,0.0,242.711836,5404.720872,291113.407386,2.0
SP,158.59,14.59,4338.0,2856.0,b'relogios_presentes',SP,2018.0,162.896181,112.835,211.741374,43688.142857,13.68068,10.35,13.721701,0.0,0.0,0.0,286.446058,20885.474722,481297.418576,8.0
RJ,60.6,17.6,1150.0,27000.0,b'utilidades_domesticas',SP,2017.0,145.94623,100.15,181.093355,26098.034286,11.582337,11.267857,11.886244,0.0,0.0,0.0,487.593156,19556.339214,291113.407386,19.0
SP,162.55,12.55,200.0,2805.0,b'beleza_saude',SP,2018.0,142.730641,112.36,110.324291,30763.93,13.622885,13.313043,15.685915,0.0,0.0,1.0,343.427592,3319.566214,350875.393133,17.0
RJ,169.5,49.8,3000.0,21000.0,b'cama_mesa_banho',SP,2017.0,176.670308,98.32,261.153996,21242.365714,12.645841,11.412017,11.02144,0.0,0.0,0.0,289.614452,11059.024228,304388.330097,5.0
RJ,154.38,16.6,529.0,4810.0,b'informatica_acessorios',SP,2017.0,146.840709,102.03,184.567845,16764.704286,10.526035,11.102564,11.140125,0.0,0.0,0.0,657.769509,12117.437515,204408.639154,12.0
SP,55.01,15.11,950.0,2400.0,b'moveis_decoracao',PR,2017.0,127.860588,83.205,139.256663,36969.41,11.19509,11.831933,11.723562,1.0,1.0,0.0,340.803767,13187.485212,343480.138209,6.0
RJ,52.26,15.36,200.0,5984.0,b'informatica_acessorios',SP,2018.0,306.292,151.18,351.511448,38654.835714,12.070974,9.369565,13.721701,1.0,0.0,0.0,351.679783,10707.148243,481297.418576,10.0
SP,116.94,16.95,704.0,12650.0,b'brinquedos',RJ,2017.0,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0.0,1.0,1.0,339.205948,21900.982878,343480.138209,19.0
RJ,75.85,22.95,1350.0,23625.0,b'cama_mesa_banho',SP,2018.0,169.586402,116.9,209.749791,43343.128571,16.083124,16.087227,14.949342,0.0,0.0,0.0,545.774083,18052.263947,390767.341004,15.0
SP,451.03,31.13,8450.0,42875.0,b'utilidades_domesticas',PR,2017.0,126.785714,58.03,134.769622,915.57,7.463896,10.333333,51.5,0.0,0.0,0.0,363.625568,539.272856,0.0,7.0
SP,167.88,13.98,3400.0,23625.0,b'esporte_lazer',SP,2018.0,163.708112,114.53,173.090469,41758.151429,16.571688,22.727273,14.949342,0.0,0.0,0.0,165.358204,21853.408932,390767.341004,2.0
SP,246.61,27.61,3950.0,15246.0,b'cama_mesa_banho',MG,2018.0,177.653609,123.15,215.550897,42825.994286,15.038181,11.87988,14.949342,0.0,0.0,1.0,134.536135,24160.641204,390767.341004,4.0
SP,37.95,8.95,1000.0,7500.0,b'utilidades_domesticas',SP,2018.0,156.955534,99.65,233.737464,40317.415714,11.137556,9.174419,9.806023,0.0,0.0,1.0,76.316582,20767.3481,424423.205949,4.0
SP,171.7,16.71,2250.0,24192.0,b'cama_mesa_banho',SP,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271.040674,3849.265131,343516.704227,7.0
SP,68.87,8.88,500.0,8100.0,b'esporte_lazer',SP,2018.0,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1.0,0.0,1.0,109.027616,1165.502251,390767.341004,1.0
SP,137.37,12.37,584.0,2288.0,b'relogios_presentes',SP,2018.0,129.072222,101.905,127.159016,32818.134286,14.44109,14.62069,14.586934,1.0,0.0,0.0,265.159847,7789.75102,421109.470293,9.0
SP,205.84,15.84,700.0,1280.0,b'relogios_presentes',SP,2017.0,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0.0,1.0,0.0,25.866295,31263.421494,343480.138209,4.0
SP,91.39,16.49,450.0,11664.0,b'esporte_lazer',PR,2018.0,184.131212,148.69,140.537962,35527.151429,14.694456,14.181102,14.586934,1.0,0.0,1.0,339.215166,1001.051991,421109.470293,5.0
SP,144.99,15.0,3225.0,6000.0,b'cama_mesa_banho',SP,2018.0,167.090285,110.8,193.039992,42911.002857,17.058724,42.25,16.552935,0.0,0.0,0.0,295.661774,18626.342185,471112.176282,6.0
SP,58.62,8.72,400.0,2816.0,b'esporte_lazer',SP,2018.0,145.878176,96.22,171.829528,33595.818571,13.073505,13.859107,15.685915,0.0,0.0,0.0,30.137006,19901.937245,350875.393133,7.0
SP,53.92,14.12,1840.0,15480.0,b'utilidades_domesticas',SP,2017.0,148.62848,85.6,241.454118,11306.125714,11.079589,11.5,9.861342,0.0,0.0,0.0,195.810981,13886.14154,100733.911078,5.0
SP,79.98,11.98,350.0,11466.0,b'esporte_lazer',SP,2017.0,166.14875,103.165,222.803743,32840.95,10.637169,11.81203,11.846389,0.0,0.0,0.0,370.34721,20122.23936,343516.704227,11.0
SP,67.42,9.42,500.0,4368.0,b'brinquedos',SP,2018.0,143.215217,100.22,136.419341,32738.215714,14.266896,14.619632,14.586934,0.0,0.0,0.0,16.829287,17421.242323,421109.470293,2.0
SP,69.6,25.62,200.0,15000.0,b'beleza_saude',SP,2018.0,104.07,104.07,0.0,8580.56,8.470916,7.61039,11.552505,1.0,0.0,0.0,373.041854,8704.073599,488209.852444,7.0
RJ,154.4,36.42,6400.0,29600.0,b'cama_mesa_banho',SP,2017.0,169.84,110.82,210.263505,16667.254286,10.869046,8.681818,11.140125,1.0,0.0,0.0,443.454492,5570.122531,204408.639154,9.0
RJ,82.7,17.7,1050.0,11616.0,b'moveis_decoracao',SP,2018.0,154.187643,93.755,182.447116,29990.152857,15.977013,14.635965,13.715038,0.0,0.0,0.0,475.356404,11682.603187,455464.133916,22.0
SP,103.92,8.02,4600.0,26600.0,b'brinquedos',SP,2018.0,155.467364,118.48,155.526469,30061.902857,15.727436,16.567164,14.586934,0.0,0.0,0.0,96.654055,15095.559473,421109.470293,1.0
SP,174.45,13.03,9850.0,55506.0,b'utilidades_domesticas',SP,2018.0,165.564021,116.94,164.101484,37033.297143,16.412083,16.3297,14.949342,0.0,0.0,0.0,20.970776,17089.369787,390767.341004,2.0
SP,161.53,12.53,300.0,1280.0,b'informatica_acessorios',SP,2018.0,152.005455,100.75,191.175299,36482.981429,14.848793,14.470588,14.586934,0.0,0.0,0.0,76.793173,16441.681686,421109.470293,10.0
SP,101.64,13.74,353.0,5520.0,b'esporte_lazer',PR,2018.0,148.955899,93.83,183.923164,30373.777143,15.774381,16.109929,14.586934,0.0,0.0,1.0,584.369311,14326.724768,421109.470293,9.0
SP,236.34,18.44,6038.0,40964.0,b'brinquedos',SP,2018.0,143.521038,96.695,145.719583,34726.502857,15.223332,17.168498,14.586934,0.0,0.0,0.0,263.420328,20957.62326,421109.470293,14.0
SP,223.27,13.37,1950.0,13500.0,b'esporte_lazer',SP,2018.0,134.32,67.05,161.079081,44519.647143,12.567361,12.145455,16.552935,1.0,0.0,0.0,28.502691,13940.322722,471112.176282,4.0
RJ,369.54,20.54,500.0,2112.0,b'beleza_saude',MG,2018.0,165.430319,118.74,185.144258,37786.594286,8.86101,14.0,9.806023,0.0,0.0,0.0,391.118744,27238.912642,424423.205949,13.0
SP,28.62,8.72,200.0,4500.0,b'utilidades_domesticas',SP,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.934823,3849.265131,343516.704227,3.0
SP,47.79,11.89,200.0,1408.0,b'brinquedos',SP,2018.0,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1.0,0.0,1.0,280.711094,1165.502251,390767.341004,4.0
SP,159.69,13.68,4338.0,2856.0,b'relogios_presentes',SP,2018.0,159.301354,107.505,181.305805,47950.408571,7.718337,8.002833,9.806023,0.0,0.0,1.0,291.914811,21472.990148,424423.205949,11.0
SP,123.69,13.79,1500.0,11700.0,b'cama_mesa_banho',SP,2017.0,132.176783,96.8,128.545575,15373.385714,10.668204,13.625,12.847377,0.0,0.0,0.0,223.801055,10435.72261,250658.264608,9.0
SP,148.06,18.16,1900.0,22050.0,b'moveis_decoracao',PR,2017.0,152.045871,92.67,217.085211,26233.63,11.833202,11.265306,11.846389,0.0,0.0,1.0,697.428616,15763.012739,343516.704227,19.0
RJ,35.0,15.1,200.0,2560.0,b'cama_mesa_banho',SP,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.092998,8559.48055,350875.393133,13.0
SP,123.67,13.67,3500.0,18900.0,b'beleza_saude',SP,2018.0,177.653609,123.15,215.550897,42825.994286,15.038181,11.87988,14.949342,0.0,0.0,1.0,10.275768,24160.641204,390767.341004,12.0
SP,118.35,8.03,150.0,990.0,b'beleza_saude',SP,2018.0,162.550192,111.77,246.984106,45585.685714,8.83792,7.52809,9.806023,0.0,0.0,1.0,95.06162,2231.871657,424423.205949,3.0
SP,77.22,9.23,450.0,1280.0,b'informatica_acessorios',SP,2018.0,156.528327,114.52,154.057749,38381.315714,12.888317,12.046595,13.721701,0.0,0.0,0.0,15.891015,15560.116431,481297.418576,3.0
SP,216.93,12.93,400.0,2890.0,b'esporte_lazer',SP,2017.0,152.045871,92.67,217.085211,26233.63,11.833202,11.265306,11.846389,0.0,0.0,1.0,188.695411,15763.012739,343516.704227,14.0
SP,46.39,7.39,200.0,352.0,b'relogios_presentes',SP,2018.0,142.808909,102.05,120.419847,36148.887143,17.417759,13.025907,16.552935,1.0,0.0,0.0,32.628297,8617.038965,471112.176282,2.0
SP,125.42,27.42,1200.0,13440.0,b'moveis_decoracao',SP,2018.0,143.521038,96.695,145.719583,34726.502857,15.223332,17.168498,14.586934,0.0,0.0,0.0,392.944957,20957.62326,421109.470293,12.0
SP,47.85,11.85,417.0,3315.0,b'esporte_lazer',SP,2017.0,161.101311,104.21,368.76486,40636.452857,11.954804,13.643646,11.723562,0.0,1.0,0.0,223.257399,16064.413604,343480.138209,6.0
SP,35.68,12.69,3225.0,23400.0,b'cama_mesa_banho',SP,2017.0,171.089598,111.17,214.438621,26340.533333,11.765762,12.847222,11.846389,0.0,0.0,1.0,311.738264,9755.181079,343516.704227,15.0
SP,190.18,27.18,2300.0,22572.0,b'cama_mesa_banho',SP,2017.0,160.779259,102.865,200.972306,21303.184286,13.334704,19.2,11.886244,0.0,0.0,0.0,309.811039,16633.493325,291113.407386,13.0
SP,62.59,12.69,1026.0,16128.0,b'esporte_lazer',SP,2017.0,145.634412,104.49,135.144399,22785.745714,10.849982,11.006757,11.02144,0.0,0.0,1.0,359.569742,10773.705897,304388.330097,7.0
SP,123.75,13.43,150.0,990.0,b'beleza_saude',SP,2018.0,306.292,151.18,351.511448,38654.835714,12.070974,9.369565,13.721701,1.0,0.0,0.0,119.983281,10707.148243,481297.418576,4.0
RJ,63.1,14.1,300.0,640.0,b'relogios_presentes',SP,2017.0,196.655961,104.85,291.813102,23629.967143,10.805324,10.747826,11.02144,0.0,0.0,0.0,374.280285,17460.041278,304388.330097,12.0
SP,85.78,7.79,1813.0,37788.0,b'cama_mesa_banho',SP,2018.0,170.633018,119.51,202.033343,47203.784286,12.303706,17.0,16.552935,0.0,0.0,0.0,108.891244,30796.301197,471112.176282,7.0
SP,106.16,16.26,1383.0,20000.0,b'cama_mesa_banho',SP,2017.0,176.786599,99.43,261.594421,23716.25,11.474839,11.901709,11.886244,0.0,0.0,0.0,300.004881,12279.887922,291113.407386,9.0
SP,40.95,10.96,500.0,6615.0,b'moveis_decoracao',SP,2017.0,148.249109,114.17,154.496474,10332.771429,8.631454,9.64,7.389867,0.0,0.0,0.0,15.427089,3847.224721,26973.463786,6.0
RJ,107.78,17.88,1200.0,3080.0,b'cama_mesa_banho',SP,2017.0,143.371848,85.75,162.179588,20866.802857,10.865641,10.700935,10.36886,0.0,0.0,1.0,404.03873,12252.321619,254990.21744,8.0
SP,202.76,13.76,300.0,1760.0,b'informatica_acessorios',SP,2018.0,168.3265,150.735,115.446445,40900.99,14.685832,13.669291,16.552935,1.0,0.0,0.0,133.486649,10557.017172,471112.176282,10.0
SP,39.24,9.34,950.0,2852.0,b'informatica_acessorios',SP,2017.0,130.07,130.07,145.635713,15547.707143,10.002691,10.565217,11.140125,1.0,0.0,0.0,21.637562,3589.955072,204408.639154,2.0
SP,263.28,38.58,2550.0,43320.0,b'cama_mesa_banho',SP,2018.0,136.178317,103.33,146.81287,22731.89,16.08246,14.560472,15.685915,0.0,0.0,1.0,205.384318,25038.629263,350875.393133,10.0
RJ,105.38,15.39,250.0,3960.0,b'beleza_saude',SP,2017.0,182.472391,99.825,300.998966,28462.505714,11.703354,10.242424,11.846389,0.0,0.0,1.0,352.065737,10830.692676,343516.704227,22.0
SP,109.5,19.6,150.0,1596.0,b'beleza_saude',MG,2018.0,167.618105,111.02,201.841376,33179.325714,14.59621,14.136531,14.586934,0.0,0.0,1.0,629.830649,4883.302408,421109.470293,9.0
SP,147.97,13.07,233.0,3360.0,b'informatica_acessorios',PR,2018.0,111.365556,89.395,56.761406,30507.954286,13.280247,12.397436,15.685915,1.0,0.0,0.0,445.604558,1008.967727,350875.393133,20.0
SP,113.55,15.65,125.0,6080.0,b'beleza_saude',PR,2018.0,158.87925,96.3,233.820394,36358.02,11.197563,10.570175,16.552935,0.0,0.0,1.0,340.487039,4537.639416,471112.176282,9.0
RJ,68.32,19.32,5700.0,33930.0,b'brinquedos',SP,2018.0,173.101411,103.455,287.29372,34277.101429,14.435286,13.444444,14.586934,0.0,0.0,0.0,388.781752,24079.96436,421109.470293,20.0
SP,168.8,19.15,100.0,4500.0,b'beleza_saude',RJ,2018.0,179.0825,116.55,150.88685,39454.511429,10.063443,8.9375,13.721701,1.0,0.0,0.0,396.014012,5613.401541,481297.418576,3.0
SP,97.39,7.49,1450.0,12500.0,b'utilidades_domesticas',SP,2018.0,126.860385,95.29,90.348093,33789.817143,15.268982,15.010526,14.586934,1.0,0.0,0.0,5.807113,6929.333652,421109.470293,6.0
SP,264.08,14.09,600.0,42000.0,b'beleza_saude',SP,2017.0,152.815196,104.28,195.164588,12760.0,13.279212,12.5,12.847377,0.0,0.0,0.0,131.098514,11223.852262,250658.264608,7.0
SP,85.81,7.81,250.0,640.0,b'relogios_presentes',SP,2018.0,179.383589,113.94,406.098785,47550.468571,7.676694,8.397849,9.806023,0.0,0.0,0.0,96.094748,21411.339348,424423.205949,1.0
RJ,188.28,19.28,250.0,2464.0,b'beleza_saude',MG,2018.0,169.267778,78.93,196.426997,38274.044286,8.890272,7.752809,9.806023,1.0,0.0,0.0,449.899959,9749.84977,424423.205949,7.0
SP,416.78,16.79,7760.0,47200.0,b'cama_mesa_banho',SP,2018.0,169.781787,101.15,253.076443,49446.338571,10.682573,16.526316,16.552935,0.0,0.0,0.0,49.435249,35668.44615,471112.176282,2.0
RJ,62.01,16.11,800.0,8000.0,b'cama_mesa_banho',SP,2017.0,137.024716,96.09,131.926863,20708.981429,11.869676,14.416667,11.846389,0.0,0.0,1.0,288.213348,14912.369244,343516.704227,10.0
SP,134.47,14.57,1350.0,5544.0,b'beleza_saude',PR,2018.0,142.730641,112.36,110.324291,30763.93,13.622885,13.313043,15.685915,0.0,0.0,1.0,484.693959,3319.566214,350875.393133,11.0
RJ,109.42,26.66,750.0,27000.0,b'esporte_lazer',SP,2018.0,134.32,67.05,161.079081,44519.647143,12.567361,12.145455,16.552935,1.0,0.0,0.0,481.281677,13940.322722,471112.176282,9.0
SP,81.33,14.78,1050.0,15750.0,b'cama_mesa_banho',SP,2018.0,182.363333,197.58,145.941184,42215.187143,7.725264,5.880435,9.806023,1.0,0.0,0.0,192.092016,14192.500276,424423.205949,8.0
SP,63.7,13.71,1050.0,4800.0,b'cama_mesa_banho',SP,2018.0,152.896716,101.01,167.793922,37392.808571,15.195141,14.84252,14.586934,0.0,0.0,1.0,322.311232,14574.566029,421109.470293,9.0
SP,99.43,9.44,250.0,3960.0,b'beleza_saude',SP,2018.0,147.695567,88.81,194.603274,37011.132857,14.648013,15.201863,15.685915,0.0,0.0,0.0,89.62265,18164.685452,350875.393133,5.0
SP,245.76,13.96,13483.0,55680.0,b'cama_mesa_banho',SP,2017.0,95.77,95.77,0.0,18923.077143,10.658046,7.84375,10.36886,1.0,0.0,0.0,358.33004,4053.775857,254990.21744,8.0
SP,30.69,12.79,250.0,4800.0,b'cama_mesa_banho',SP,2018.0,164.788226,103.74,199.431178,32662.537143,15.240325,14.240602,14.586934,1.0,0.0,0.0,170.006281,8434.286152,421109.470293,10.0
SP,32.79,12.8,500.0,1026.0,b'informatica_acessorios',SP,2018.0,98.033333,111.52,47.498752,34814.592857,9.487977,8.650602,11.552505,1.0,0.0,0.0,285.531262,4514.490619,488209.852444,6.0
SP,93.82,13.92,1050.0,10800.0,b'utilidades_domesticas',SP,2018.0,146.780053,109.19,145.736922,42079.09,16.184607,13.259587,14.949342,0.0,0.0,0.0,285.843686,23643.304352,390767.341004,6.0
SP,48.87,8.88,350.0,15625.0,b'brinquedos',SP,2018.0,163.708112,114.53,173.090469,41758.151429,16.571688,22.727273,14.949342,0.0,0.0,0.0,17.566171,21853.408932,390767.341004,2.0
SP,99.43,9.44,250.0,3960.0,b'beleza_saude',SP,2018.0,138.515462,90.35,158.353208,33988.814286,14.644992,14.159322,14.586934,0.0,0.0,1.0,45.768922,13642.92037,421109.470293,6.0
SP,156.92,14.02,1800.0,12250.0,b'cama_mesa_banho',SP,2018.0,150.976151,104.975,226.284798,34334.654286,14.691213,14.048193,14.586934,0.0,0.0,1.0,304.859791,14637.40666,421109.470293,9.0
RJ,326.92,16.93,700.0,6000.0,b'brinquedos',SP,2017.0,121.939714,105.39,95.447285,21284.347143,11.344009,11.215686,11.886244,1.0,0.0,0.0,366.358065,4663.512374,291113.407386,13.0
SP,99.8,14.9,1550.0,20944.0,b'cama_mesa_banho',SP,2018.0,171.929424,115.57,214.804459,40475.608571,11.932128,21.1,13.721701,0.0,0.0,0.0,323.682883,30385.297969,481297.418576,10.0
RJ,444.0,15.0,200.0,6000.0,b'beleza_saude',RJ,2017.0,206.996824,99.325,297.537113,26545.427143,12.163221,9.751412,11.02144,0.0,0.0,1.0,72.340397,7440.145534,304388.330097,3.0
SP,381.0,82.4,24200.0,216000.0,b'utilidades_domesticas',SP,2018.0,146.014415,112.3,130.785534,21616.735714,18.373546,19.484746,13.715038,0.0,0.0,1.0,89.886653,6369.767111,455464.133916,6.0
RJ,93.18,13.28,1100.0,12600.0,b'cama_mesa_banho',SP,2018.0,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0.0,0.0,0.0,729.154458,23276.77906,471112.176282,8.0
SP,101.2,13.2,1200.0,27500.0,b'moveis_decoracao',SP,2017.0,249.054,109.68,408.583313,13402.085714,13.608347,12.322581,11.572975,0.0,0.0,1.0,27.513089,325.618192,176081.63596,7.0
SP,177.75,16.76,2250.0,21000.0,b'cama_mesa_banho',SP,2018.0,159.175949,100.285,218.838038,36198.618571,14.846362,14.660256,15.685915,0.0,0.0,0.0,275.311911,20261.769786,350875.393133,18.0
SP,91.66,11.76,1750.0,13566.0,b'brinquedos',SP,2017.0,161.020773,106.88,171.162854,20390.372857,11.358026,11.899329,11.886244,0.0,0.0,1.0,20.189143,13664.511753,291113.407386,6.0
RJ,115.81,15.91,700.0,15876.0,b'esporte_lazer',SP,2017.0,174.883837,90.27,270.579621,13116.675714,13.357748,13.288288,11.572975,0.0,0.0,1.0,378.786509,5285.012304,176081.63596,11.0
SP,38.37,23.74,1500.0,4224.0,b'utilidades_domesticas',SP,2018.0,158.048392,101.285,225.238052,35918.457143,17.651711,15.890909,16.552935,0.0,0.0,0.0,67.699796,19321.393908,471112.176282,8.0
SP,114.91,15.01,1400.0,3500.0,b'cama_mesa_banho',SP,2018.0,140.598539,97.61,128.845656,38148.704286,11.068843,7.298361,9.806023,0.0,0.0,1.0,293.390497,2861.22881,424423.205949,8.0
SP,42.69,12.79,300.0,1200.0,b'beleza_saude',SP,2018.0,184.699545,109.8,317.347835,34763.917143,15.336118,15.470769,13.721701,0.0,0.0,0.0,177.485569,24595.375381,481297.418576,6.0
SP,98.22,11.23,4375.0,36036.0,b'esporte_lazer',SP,2018.0,156.679815,97.58,190.359542,39699.388571,14.649802,14.541779,14.586934,0.0,0.0,0.0,127.142056,21271.585853,421109.470293,11.0
RJ,34.09,14.1,100.0,4500.0,b'beleza_saude',SP,2017.0,163.630486,96.86,222.348975,15498.887143,10.615475,12.027972,12.847377,0.0,0.0,0.0,329.86899,9996.573205,250658.264608,14.0
SP,26.77,7.78,300.0,2000.0,b'esporte_lazer',SP,2017.0,237.468694,98.99,953.500509,23859.054286,13.282966,12.574074,11.886244,0.0,0.0,0.0,7.837067,15317.592566,291113.407386,9.0
