customer_state,total_payment_value,total_freight,total_weight_g,total_volume_cm3,principal_category_by_price,principal_seller_state_by_price,purchase_year,facturacion_promedio_t1,facturacion_mediana_t1,facturacion_std_t1,facturacion_total_7d_avg,dias_entrega_promedio_7d_avg,dias_entrega_promedio_t2,dias_entrega_promedio_prev_month,es_post_domingo_festivo,es_diciembre,es_fin_de_semana_extendido,distancia_km,distancia_total_t1,distancia_total_prev_month,delivery_days
SP,220.04,15.04,9750.0,12600.0,b'cama_mesa_banho',SP,2017,256.93,166.83,241.987798,18872.885714,10.677419,9.475,11.140125,1,0,0,43.713393,7264.965878,204408.639154,7.0
SP,37.75,11.85,350.0,4800.0,b'cama_mesa_banho',SP,2017,177.14968,96.88,309.127947,15827.985714,14.192842,16.0,13.725249,0,0,0,308.728969,12564.509113,117455.248491,9.0
SP,133.76,13.86,1650.0,4692.0,b'cama_mesa_banho',SP,2017,115.233873,85.14,85.48202,20211.788333,10.06759,10.210526,10.36886,0,0,0,62.019488,13218.557754,254990.21744,12.0
SP,89.3,9.31,750.0,5250.0,b'utilidades_domesticas',SP,2018,168.608852,109.86,180.532999,39862.248571,8.995483,8.278997,9.806023,0,0,1,83.700295,19790.994534,424423.205949,7.0
SP,140.34,16.54,312.0,6480.0,b'informatica_acessorios',SP,2017,129.0925,91.165,122.584698,19696.837143,10.294873,10.59434,10.36886,0,0,0,81.240087,12610.661578,254990.21744,8.0
SP,55.54,9.34,6850.0,27000.0,b'utilidades_domesticas',SP,2017,120.173333,129.79,56.727381,19868.865714,10.469906,9.1875,11.140125,1,0,0,85.811876,3475.184066,204408.639154,10.0
SP,82.4,13.5,975.0,4992.0,b'beleza_saude',SP,2018,225.2675,91.795,299.015874,31722.644286,16.966953,16.553191,13.715038,1,0,0,290.862336,2425.737412,455464.133916,17.0
SP,137.99,18.09,2500.0,22050.0,b'moveis_decoracao',PR,2018,130.91069,117.75,90.170709,35017.491429,12.81893,12.327434,15.685915,1,0,0,705.599116,9135.602156,350875.393133,9.0
SP,115.22,12.22,525.0,5832.0,b'esporte_lazer',SP,2017,150.977421,105.37,174.569529,25622.235714,13.622736,11.401235,11.02144,0,0,1,252.885648,10504.001707,304388.330097,4.0
SP,129.39,29.49,7413.0,59972.0,b'cama_mesa_banho',SP,2018,182.13625,139.795,177.899632,29850.881429,13.875819,15.172043,13.715038,1,0,0,117.758247,5745.475222,455464.133916,7.0
SP,47.68,7.78,200.0,1408.0,b'brinquedos',SP,2017,132.176783,96.8,128.545575,15373.385714,10.668204,13.625,12.847377,0,0,0,9.399879,10435.72261,250658.264608,5.0
SP,82.33,12.43,2600.0,15000.0,b'moveis_decoracao',SP,2018,161.165,111.87,189.13024,39478.931429,17.635127,12.909535,16.552935,0,0,1,28.906124,21860.252841,471112.176282,3.0
SP,97.56,17.76,1000.0,6300.0,b'brinquedos',SP,2018,175.83511,106.78,321.117563,37893.29,17.668932,13.517544,16.552935,0,0,1,21.150688,23446.588699,471112.176282,3.0
SP,55.04,7.39,1110.0,3762.0,b'beleza_saude',SP,2018,143.521038,96.695,145.719583,34726.502857,15.223332,17.168498,14.586934,0,0,0,64.700134,20957.62326,421109.470293,8.0
SP,113.44,14.44,2400.0,2268.0,b'moveis_decoracao',MG,2018,148.135545,101.93,184.283167,36682.812857,14.754947,15.039216,15.685915,0,0,0,475.103168,32217.267503,350875.393133,16.0
SP,19.39,7.39,150.0,12420.0,b'esporte_lazer',SP,2018,153.792709,112.67,133.966777,33020.081429,9.607138,15.5,11.552505,0,0,0,21.993212,18306.088923,488209.852444,3.0
SP,278.19,28.19,13650.0,70875.0,b'moveis_decoracao',SP,2017,149.773496,106.83,164.994885,32158.368571,10.688338,8.804348,11.846389,0,0,0,45.713992,22102.810093,343516.704227,16.0
SP,211.89,12.89,550.0,3200.0,b'relogios_presentes',SP,2018,151.828774,105.5,163.632595,21034.541429,17.61907,22.181818,13.715038,0,0,0,260.186117,14455.709409,455464.133916,11.0
SP,53.0,14.1,300.0,2520.0,b'informatica_acessorios',MG,2018,161.68973,133.85,136.447037,27259.815,17.067504,15.338462,15.685915,1,0,0,490.047359,7366.054344,350875.393133,15.0
SP,42.5,12.51,2900.0,14000.0,b'moveis_decoracao',SP,2018,156.528327,114.52,154.057749,38381.315714,12.888317,12.046595,13.721701,0,0,0,56.679191,15560.116431,481297.418576,7.0
SP,168.07,57.08,6100.0,141750.0,b'moveis_decoracao',PR,2017,172.227692,118.93,141.252648,26261.043333,11.595447,10.063218,11.846389,0,0,1,413.981159,1690.100025,343516.704227,22.0
SP,235.75,15.85,1450.0,10500.0,b'beleza_saude',SP,2018,147.350846,113.88,144.881984,33511.825714,9.741057,9.342342,11.552505,0,0,1,158.293603,16048.97804,488209.852444,10.0
SP,101.73,11.83,750.0,9900.0,b'moveis_decoracao',SP,2017,172.227692,118.93,141.252648,26261.043333,11.595447,10.063218,11.846389,0,0,1,63.383225,1690.100025,343516.704227,9.0
SP,46.58,7.78,300.0,1920.0,b'esporte_lazer',SP,2018,165.984118,106.25,181.951401,36270.518571,14.704864,14.776786,15.685915,1,0,0,12.901947,9663.133325,350875.393133,2.0
SP,74.5,14.51,1550.0,9990.0,b'cama_mesa_banho',SP,2018,154.851445,113.05,178.839639,47455.257143,11.913726,10.784,16.552935,0,0,0,280.875707,22895.284932,471112.176282,17.0
SP,231.87,13.87,1400.0,18850.0,b'esporte_lazer',SP,2017,159.004757,102.66,208.848077,22155.541667,10.541911,0.0,11.02144,0,0,0,287.339489,14862.051914,304388.330097,11.0
SP,28.59,12.69,1000.0,3500.0,b'cama_mesa_banho',SP,2017,210.194207,109.58,569.639556,19312.408571,9.615022,4.0,12.847377,0,0,0,45.507999,9792.951707,250658.264608,13.0
SP,180.79,14.93,2400.0,42000.0,b'cama_mesa_banho',SP,2017,175.750721,99.67,317.350462,13249.402857,13.306906,11.330508,11.572975,0,0,0,318.843158,5118.344555,176081.63596,10.0
SP,151.49,21.99,1250.0,9000.0,b'moveis_decoracao',PR,2018,182.696302,115.555,227.349653,21043.361429,15.372546,11.162162,13.721701,0,0,0,355.547411,27082.710469,481297.418576,15.0
RJ,189.37,40.37,6550.0,8000.0,b'informatica_acessorios',MG,2018,148.941639,101.25,147.380533,34321.814286,13.433079,14.378049,13.715038,0,0,0,343.195425,17768.186978,455464.133916,10.0
SP,102.73,58.73,12150.0,109200.0,b'utilidades_domesticas',SP,2018,170.633018,119.51,202.033343,47203.784286,12.303706,17.0,16.552935,0,0,0,111.504994,30796.301197,471112.176282,2.0
SP,108.12,28.14,2000.0,8810.0,b'cama_mesa_banho',SP,2018,170.633018,119.51,202.033343,47203.784286,12.303706,17.0,16.552935,0,0,0,292.358611,30796.301197,471112.176282,5.0
RJ,230.0,0.0,1168.0,4576.0,b'relogios_presentes',SP,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,496.031694,23276.77906,471112.176282,11.0
SP,48.28,18.38,600.0,1280.0,b'moveis_decoracao',MG,2018,54.48,54.48,2.998133,48555.102857,8.448086,6.15534,9.806023,1,0,0,468.402975,8056.559912,424423.205949,8.0
SP,157.24,12.24,335.0,2992.0,b'relogios_presentes',SP,2018,149.366946,107.525,159.558268,39582.264286,14.742362,22.5,16.552935,0,0,0,302.614001,27903.143629,471112.176282,8.0
SP,33.62,8.72,250.0,8100.0,b'utilidades_domesticas',SP,2017,171.089598,111.17,214.438621,26340.533333,11.765762,12.847222,11.846389,0,0,1,111.74194,9755.181079,343516.704227,12.0
RJ,164.79,15.79,3550.0,23625.0,b'cama_mesa_banho',SP,2017,177.796267,106.16,277.977632,23304.957143,11.806908,13.0,11.846389,0,0,0,550.555058,16648.603912,343516.704227,20.0
SP,62.68,12.69,1200.0,14400.0,b'beleza_saude',SP,2017,159.228178,101.73,187.150206,22945.935714,11.884506,12.004444,13.725249,0,0,0,207.25438,12907.662232,117455.248491,8.0
SP,34.0,14.1,150.0,1920.0,b'cama_mesa_banho',RJ,2017,166.14875,103.165,222.803743,32840.95,10.637169,11.81203,11.846389,0,0,0,360.603794,20122.23936,343516.704227,5.0
SP,212.34,22.54,900.0,4080.0,b'brinquedos',SP,2017,163.019911,102.245,198.882049,12734.691429,12.927505,10.918033,11.572975,0,0,0,308.454667,8814.468704,176081.63596,11.0
SP,83.75,13.85,600.0,15000.0,b'brinquedos',SP,2018,168.727411,104.85,262.690283,36702.774286,15.843978,22.25,14.949342,0,0,0,31.334501,29743.23519,390767.341004,10.0
SP,58.62,8.72,450.0,4800.0,b'cama_mesa_banho',SP,2017,161.101311,104.21,368.76486,40636.452857,11.954804,13.643646,11.723562,0,1,0,14.316896,16064.413604,343480.138209,5.0
SP,136.92,15.92,1350.0,5544.0,b'beleza_saude',PR,2018,182.363333,197.58,145.941184,42215.187143,7.725264,5.880435,9.806023,1,0,0,320.775327,14192.500276,424423.205949,3.0
SP,92.97,11.77,1400.0,12818.0,b'brinquedos',SP,2017,139.82275,98.83,131.412715,37321.215714,10.210064,11.163009,11.723562,0,1,0,24.652129,26502.630735,343480.138209,5.0
SP,81.96,9.34,825.0,15288.0,b'esporte_lazer',SP,2017,182.472391,99.825,300.998966,28462.505714,11.703354,10.242424,11.846389,0,0,1,11.419687,10830.692676,343516.704227,5.0
SP,173.16,28.46,2650.0,12120.0,b'moveis_decoracao',SP,2018,165.564021,116.94,164.101484,37033.297143,16.412083,16.3297,14.949342,0,0,0,350.790512,17089.369787,390767.341004,8.0
SP,148.33,9.33,300.0,2205.0,b'utilidades_domesticas',SP,2018,151.489145,106.78,181.260866,47235.041429,15.180389,15.014528,14.949342,0,0,1,9.27203,20584.16602,390767.341004,3.0
SP,334.67,74.77,12200.0,102816.0,b'moveis_decoracao',PR,2017,196.655961,104.85,291.813102,23629.967143,10.805324,10.747826,11.02144,0,0,0,316.544106,17460.041278,304388.330097,6.0
SP,163.06,14.06,1250.0,6720.0,b'esporte_lazer',SP,2018,134.585792,99.72,142.805066,27501.01,15.414838,13.453125,13.715038,0,0,1,212.002179,16852.639435,455464.133916,9.0
RJ,95.34,15.44,150.0,4096.0,b'informatica_acessorios',SP,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,394.471467,11391.747498,471112.176282,16.0
RJ,140.04,15.04,200.0,1056.0,b'relogios_presentes',SP,2017,137.385652,103.86,119.798085,9650.5,13.900744,13.907801,13.725249,0,0,0,384.598711,3893.901894,117455.248491,22.0
SP,38.27,8.37,320.0,11648.0,b'beleza_saude',SP,2018,54.48,54.48,2.998133,48555.102857,8.448086,6.15534,9.806023,1,0,0,27.480264,8056.559912,424423.205949,2.0
SP,37.61,7.71,250.0,1200.0,b'beleza_saude',SP,2018,164.788226,103.74,199.431178,32662.537143,15.240325,14.240602,14.586934,1,0,0,141.571522,8434.286152,421109.470293,3.0
SP,164.32,8.35,363.0,3042.0,b'relogios_presentes',SP,2018,147.350846,113.88,144.881984,33511.825714,9.741057,9.342342,11.552505,0,0,1,82.859999,16048.97804,488209.852444,11.0
SP,47.86,12.96,3700.0,32384.0,b'utilidades_domesticas',SP,2018,149.90125,111.185,161.433474,36980.851429,15.060769,15.177515,14.586934,0,0,1,144.185524,4771.10463,421109.470293,1.0
SP,162.64,14.64,9750.0,12600.0,b'cama_mesa_banho',SP,2017,164.631064,105.57,202.295783,28120.974286,13.58895,10.943966,11.02144,0,0,0,12.422406,16916.427412,304388.330097,4.0
RJ,88.29,18.29,1850.0,27000.0,b'moveis_decoracao',SP,2018,168.655023,116.83,237.448433,35075.228571,9.68397,8.741259,13.721701,0,0,0,336.298227,13782.963308,481297.418576,11.0
SP,322.17,23.17,2850.0,8349.0,b'moveis_decoracao',PR,2018,180.9525,152.345,161.884717,41625.317143,17.092107,14.564356,14.949342,1,0,0,351.776626,10054.768897,390767.341004,7.0
SP,24.35,11.85,150.0,5984.0,b'esporte_lazer',SP,2018,285.14,285.14,0.0,28466.845714,16.413277,20.4,13.715038,1,0,0,128.764009,14.977141,455464.133916,7.0
SP,131.76,11.86,1350.0,3312.0,b'cama_mesa_banho',SP,2018,110.335,104.665,70.296459,12183.504286,9.868565,6.4,11.552505,0,0,1,152.848274,4262.101729,488209.852444,4.0
SP,58.29,8.4,1110.0,3762.0,b'beleza_saude',SP,2018,173.101411,103.455,287.29372,34277.101429,14.435286,13.444444,14.586934,0,0,0,10.562324,24079.96436,421109.470293,3.0
SP,56.78,7.78,300.0,640.0,b'relogios_presentes',SP,2017,186.783209,106.16,225.686713,28744.527143,12.665056,10.58209,11.886244,0,0,1,23.728826,10164.030367,291113.407386,2.0
RJ,58.32,19.32,550.0,1710.0,b'cama_mesa_banho',SP,2018,161.738085,101.5,225.359252,48035.841429,11.604527,10.155807,16.552935,0,0,1,536.100387,24355.661471,471112.176282,21.0
RJ,134.51,18.61,5450.0,23826.0,b'moveis_decoracao',SP,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,318.208903,32804.760617,424423.205949,22.0
RJ,304.73,24.83,1743.0,18096.0,b'esporte_lazer',PR,2017,148.749213,87.73,229.50273,14232.024286,10.484476,10.91791,11.140125,0,0,0,703.879453,13990.689468,204408.639154,11.0
SP,24.72,11.73,1150.0,10000.0,b'utilidades_domesticas',SP,2017,170.919272,117.6,172.799682,18785.982857,12.902686,12.0,11.846389,0,0,0,117.411304,9623.066166,343516.704227,10.0
SP,168.02,19.12,7474.0,62640.0,b'cama_mesa_banho',SP,2018,283.392727,224.97,248.263511,42382.82,17.066374,17.132653,14.949342,1,0,0,220.199322,7407.26039,390767.341004,8.0
RJ,85.58,15.59,650.0,7680.0,b'esporte_lazer',SP,2018,98.033333,111.52,47.498752,34814.592857,9.487977,8.650602,11.552505,1,0,0,323.806285,4514.490619,488209.852444,6.0
SP,72.75,12.76,950.0,17500.0,b'beleza_saude',SP,2018,151.828774,105.5,163.632595,21034.541429,17.61907,22.181818,13.715038,0,0,0,243.077676,14455.709409,455464.133916,5.0
RJ,79.2,14.2,491.0,3648.0,b'esporte_lazer',SP,2017,154.255893,101.8,196.326533,28541.915714,11.778019,15.714286,11.886244,0,0,0,397.438313,16836.765652,291113.407386,9.0
SP,133.93,9.03,600.0,16200.0,b'beleza_saude',SP,2018,158.525013,108.87,195.231916,47510.038571,8.647194,11.5,9.806023,0,0,0,31.993377,32515.505354,424423.205949,5.0
SP,34.59,12.69,2700.0,6480.0,b'informatica_acessorios',SP,2017,167.910226,101.74,201.404231,26511.02,12.189911,10.985646,11.02144,0,0,1,285.070056,11049.962423,304388.330097,5.0
SP,63.7,12.7,900.0,3564.0,b'informatica_acessorios',SP,2017,170.919272,117.6,172.799682,18785.982857,12.902686,12.0,11.846389,0,0,0,293.071243,9623.066166,343516.704227,9.0
SP,62.78,7.78,200.0,640.0,b'relogios_presentes',SP,2018,136.765915,101.56,126.629519,28296.715714,20.789405,27.423077,13.715038,0,0,0,15.81833,17579.308118,455464.133916,2.0
SP,27.4,7.4,100.0,2560.0,b'cama_mesa_banho',SP,2018,163.697283,99.18,341.361904,38570.121429,10.53526,9.196721,13.721701,0,0,1,30.321762,3017.643687,481297.418576,1.0
SP,35.23,15.23,320.0,3724.0,b'beleza_saude',PR,2018,180.084713,111.33,242.28335,45435.655714,13.999985,15.073846,13.721701,0,0,1,330.378805,19558.612846,481297.418576,11.0
SP,99.9,0.0,584.0,2288.0,b'relogios_presentes',SP,2018,149.366946,107.525,159.558268,39582.264286,14.742362,22.5,16.552935,0,0,0,304.144773,27903.143629,471112.176282,12.0
SP,76.99,17.09,1500.0,6450.0,b'cama_mesa_banho',MG,2017,176.045763,105.955,251.979372,11650.091429,14.005053,12.966667,13.725249,0,0,1,258.2054,2341.402447,117455.248491,13.0
SP,64.0,30.2,820.0,6552.0,b'moveis_decoracao',PR,2017,272.522273,114.895,539.804389,16525.65,11.485929,11.990909,11.140125,0,0,1,377.43545,1929.506324,204408.639154,3.0
RJ,214.54,34.74,2700.0,6624.0,b'cama_mesa_banho',SP,2017,173.441818,97.2,225.371713,13080.214286,11.102992,11.088889,9.861342,0,0,0,441.254981,6012.901465,100733.911078,7.0
SP,79.24,9.34,950.0,11550.0,b'brinquedos',SP,2018,163.927708,107.53,183.524248,33118.39,13.167552,14.270358,15.685915,0,0,0,96.840162,17088.035922,350875.393133,7.0
SP,98.44,9.44,600.0,2592.0,b'informatica_acessorios',SP,2017,163.917576,108.19,190.381784,20326.218571,11.148958,10.428571,12.847377,0,0,0,23.702929,8732.784328,250658.264608,8.0
RJ,91.19,31.21,1100.0,5120.0,b'cama_mesa_banho',SP,2017,156.845627,111.02,176.782744,40650.198571,14.660276,15.557632,11.723562,0,1,1,575.928346,13579.811047,343480.138209,12.0
SP,79.47,11.97,600.0,2560.0,b'cama_mesa_banho',SP,2017,152.045871,92.67,217.085211,26233.63,11.833202,11.265306,11.846389,0,0,1,295.767221,15763.012739,343516.704227,10.0
SP,152.88,13.88,3500.0,7875.0,b'beleza_saude',SP,2018,187.10192,117.79,258.923166,48305.822857,12.079549,11.576037,16.552935,0,0,0,30.072633,30623.818403,471112.176282,7.0
SP,132.16,12.17,1900.0,36190.0,b'beleza_saude',SP,2018,169.586402,116.9,209.749791,43343.128571,16.083124,16.087227,14.949342,0,0,0,154.379432,18052.263947,390767.341004,7.0
SP,580.44,70.44,710.0,3458.0,b'relogios_presentes',SP,2018,146.652034,100.23,178.509146,36049.144286,14.77198,15.841772,14.586934,0,0,0,283.344401,21694.682189,421109.470293,15.0
SP,56.78,7.78,250.0,352.0,b'relogios_presentes',SP,2017,151.771518,103.55,211.093078,22752.575714,11.728496,11.83871,11.846389,0,0,0,25.866295,14707.887318,343516.704227,9.0
SP,37.61,7.71,300.0,1200.0,b'beleza_saude',SP,2018,138.861099,100.485,136.177752,30192.771429,15.758284,15.924686,14.586934,0,0,0,151.941656,15249.215838,421109.470293,3.0
RJ,81.7,16.7,1050.0,11616.0,b'moveis_decoracao',SP,2017,160.57,160.57,0.0,22532.404286,11.796097,11.051282,11.846389,1,0,0,333.306879,5146.882286,343516.704227,11.0
SP,502.14,22.24,5000.0,48960.0,b'brinquedos',SP,2017,102.020652,78.45,72.603704,22224.708571,10.849535,10.0,11.886244,0,0,1,293.153739,4648.054362,291113.407386,15.0
SP,216.93,17.03,2450.0,11808.0,b'cama_mesa_banho',SP,2018,156.931203,94.3,169.495961,32145.375714,15.695483,14.354167,14.586934,0,0,1,236.955408,4736.805583,421109.470293,10.0
SP,144.65,14.66,600.0,18525.0,b'brinquedos',RJ,2017,184.298643,105.37,295.904466,24362.647143,13.283123,11.373874,11.886244,0,0,0,355.822035,11583.701444,291113.407386,6.0
RJ,195.91,16.01,584.0,2288.0,b'relogios_presentes',SP,2017,178.133991,100.96,234.07599,19868.252857,12.512774,17.666667,11.02144,0,0,0,523.415504,22471.067853,304388.330097,17.0
SP,158.79,9.79,308.0,2652.0,b'relogios_presentes',SP,2018,149.347185,101.37,176.11617,43528.085714,11.26894,29.25,11.552505,0,0,0,13.932819,32055.217343,488209.852444,2.0
RJ,127.87,7.87,150.0,3000.0,b'esporte_lazer',RJ,2018,158.048392,101.285,225.238052,35918.457143,17.651711,15.890909,16.552935,0,0,0,19.924483,19321.393908,471112.176282,6.0
SP,49.14,11.85,500.0,2704.0,b'beleza_saude',SP,2017,139.513134,103.245,124.975662,15032.3,10.737843,12.48366,11.140125,0,0,0,80.354832,6654.104232,204408.639154,6.0
SP,42.68,7.78,150.0,2240.0,b'brinquedos',SP,2017,161.950238,96.03,244.96253,18677.377143,13.684119,13.144828,13.725249,0,0,1,17.460735,982.653804,117455.248491,2.0
SP,313.94,54.04,24050.0,144000.0,b'informatica_acessorios',SP,2018,151.823333,108.85,154.937014,42468.724286,11.273584,7.962733,9.806023,0,0,0,35.477637,19769.173494,424423.205949,14.0
SP,89.8,18.0,550.0,21870.0,b'utilidades_domesticas',SP,2018,165.294933,123.16,160.011189,31556.324286,9.818917,16.222222,11.552505,0,0,0,29.496677,17932.598295,488209.852444,7.0
SP,318.3,19.3,7300.0,43200.0,b'brinquedos',SP,2018,148.875084,97.07,200.348697,45938.228571,8.551046,7.818182,9.806023,0,0,1,90.824777,25254.15245,424423.205949,2.0
RJ,418.55,224.05,51250.0,304560.0,b'moveis_decoracao',SP,2017,153.17871,92.925,218.7389,22084.025714,12.840349,26.0,10.36886,0,0,0,451.315474,18910.602892,254990.21744,15.0
SP,63.2,16.54,466.0,4576.0,b'esporte_lazer',SP,2018,153.813396,101.54,204.457084,37870.631429,14.567373,14.68,15.685915,0,0,1,82.592487,16603.241466,350875.393133,3.0
SP,87.43,12.43,2550.0,31500.0,b'moveis_decoracao',SP,2018,171.369709,114.52,230.214904,46819.687143,15.316144,16.506849,14.949342,0,0,0,13.755072,23825.027196,390767.341004,6.0
SP,53.54,8.64,400.0,600.0,b'cama_mesa_banho',SP,2018,201.685385,116.9,373.452604,28285.7,15.80946,15.742604,13.721701,0,0,0,88.748925,23061.555043,481297.418576,4.0
SP,86.53,13.53,1020.0,11960.0,b'esporte_lazer',SP,2017,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0,1,1,264.186536,21900.982878,343480.138209,9.0
RJ,235.54,19.54,2000.0,15264.0,b'relogios_presentes',RJ,2018,148.995785,117.85,144.993714,36310.987143,12.890789,12.5,15.685915,0,0,1,13.034871,18047.308546,350875.393133,5.0
SP,246.83,53.83,7500.0,44800.0,b'brinquedos',PR,2018,163.697283,99.18,341.361904,38570.121429,10.53526,9.196721,13.721701,0,0,1,351.217763,3017.643687,481297.418576,4.0
SP,45.7,11.85,163.0,2652.0,b'informatica_acessorios',SP,2018,139.781387,105.335,133.05942,34461.83,14.535784,13.891892,15.685915,0,0,0,284.156502,27659.508373,350875.393133,2.0
SP,40.68,7.78,200.0,5175.0,b'beleza_saude',SP,2017,151.829279,86.64,237.975352,36206.628571,10.13737,8.344262,11.723562,0,1,0,17.938053,32567.514368,343480.138209,5.0
SP,75.14,11.15,950.0,4235.0,b'informatica_acessorios',SP,2018,169.506486,119.65,162.104193,14913.82,15.047248,12.696078,13.721701,1,0,0,25.548081,10228.929976,481297.418576,9.0
SP,24.86,10.96,250.0,4800.0,b'cama_mesa_banho',SP,2017,155.509587,91.07,210.126225,10991.042857,11.711387,11.716418,9.861342,0,0,0,228.614831,2713.733708,100733.911078,9.0
SP,56.78,7.78,200.0,640.0,b'relogios_presentes',SP,2017,139.82275,98.83,131.412715,37321.215714,10.210064,11.163009,11.723562,0,1,0,20.233488,26502.630735,343480.138209,6.0
SP,88.06,18.07,1400.0,4590.0,b'beleza_saude',RJ,2018,157.079554,100.485,151.119765,49127.597143,10.907773,8.934118,16.552935,0,0,1,329.66962,2555.183266,471112.176282,14.0
SP,282.41,12.51,1467.0,14553.0,b'beleza_saude',SP,2018,154.873096,111.6,167.824996,45981.09,15.435221,15.877841,14.949342,0,0,0,12.747998,19863.04796,390767.341004,7.0
SP,83.73,12.84,150.0,3744.0,b'informatica_acessorios',SP,2018,154.187643,93.755,182.447116,29990.152857,15.977013,14.635965,13.715038,0,0,0,31.901082,11682.603187,455464.133916,15.0
SP,43.58,13.37,1583.0,3240.0,b'informatica_acessorios',SP,2017,152.19459,91.58,154.751393,28463.374286,12.462581,10.128342,11.886244,0,0,1,279.760628,1719.061008,291113.407386,5.0
SP,34.65,11.85,408.0,2652.0,b'esporte_lazer',SP,2017,171.089598,111.17,214.438621,26340.533333,11.765762,12.847222,11.846389,0,0,1,221.30264,9755.181079,343516.704227,10.0
SP,169.9,20.0,1700.0,7616.0,b'cama_mesa_banho',SP,2018,139.602054,94.77,149.170996,35915.851429,14.540961,13.989399,15.685915,0,0,1,151.586918,4986.922442,350875.393133,10.0
SP,51.76,11.86,1300.0,18750.0,b'moveis_decoracao',SP,2018,156.679815,97.58,190.359542,39699.388571,14.649802,14.541779,14.586934,0,0,0,107.538855,21271.585853,421109.470293,11.0
SP,29.51,14.52,200.0,2052.0,b'utilidades_domesticas',MG,2017,133.339158,92.6,149.933989,11662.821429,11.382342,10.18,9.861342,0,0,1,553.954849,2739.219022,100733.911078,9.0
SP,313.53,14.53,8500.0,25200.0,b'cama_mesa_banho',SP,2018,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1,0,1,297.098176,1165.502251,390767.341004,5.0
RJ,148.06,18.16,1600.0,23625.0,b'cama_mesa_banho',SP,2017,152.19459,91.58,154.751393,28463.374286,12.462581,10.128342,11.886244,0,0,1,569.817375,1719.061008,291113.407386,12.0
SP,94.55,14.65,1383.0,20000.0,b'cama_mesa_banho',SP,2018,182.696302,115.555,227.349653,21043.361429,15.372546,11.162162,13.721701,0,0,0,289.173365,27082.710469,481297.418576,8.0
SP,57.98,12.98,225.0,6992.0,b'informatica_acessorios',SP,2018,172.144846,111.69,240.551626,42780.045714,11.351724,10.265861,13.721701,0,0,1,300.966552,20272.484154,481297.418576,3.0
RJ,54.0,14.1,200.0,880.0,b'informatica_acessorios',MG,2018,152.63552,105.65,194.343337,33442.954286,19.473729,17.712538,13.715038,0,0,0,343.593756,12993.647155,455464.133916,22.0
SP,177.83,17.83,4600.0,12584.0,b'esporte_lazer',SP,2017,186.376436,109.94,237.235682,25890.885714,11.125973,11.144737,11.846389,0,0,0,296.574524,9691.526533,343516.704227,5.0
SP,121.28,11.38,1150.0,11286.0,b'cama_mesa_banho',SP,2017,161.85822,110.14,222.176103,14893.912857,11.151064,10.992754,9.861342,0,0,0,324.957975,10128.27843,100733.911078,12.0
SP,37.78,12.79,150.0,1512.0,b'informatica_acessorios',SP,2018,131.65038,97.905,114.397451,36233.257143,16.757886,15.848066,14.949342,0,0,1,233.577547,14591.435645,390767.341004,6.0
SP,31.77,7.78,100.0,4500.0,b'beleza_saude',SP,2018,111.365556,89.395,56.761406,30507.954286,13.280247,12.397436,15.685915,1,0,0,113.866451,1008.967727,350875.393133,6.0
RJ,314.92,14.93,1582.0,33635.0,b'brinquedos',RJ,2017,158.053911,102.305,174.920883,32450.058571,10.548577,11.257813,11.846389,0,0,0,17.088195,12662.738601,343516.704227,5.0
SP,72.99,13.44,950.0,8866.0,b'moveis_decoracao',SP,2017,172.657708,107.42,272.999558,25242.387143,11.487987,11.736041,11.886244,0,0,0,80.651265,10490.123273,291113.407386,11.0
SP,94.58,14.33,550.0,5100.0,b'beleza_saude',SP,2017,207.623986,125.31,315.467481,15499.002857,11.053593,12.0,9.861342,0,0,0,68.268144,7935.214081,100733.911078,6.0
SP,541.42,29.62,2600.0,24000.0,b'informatica_acessorios',PR,2017,131.872,125.74,46.241985,22116.411429,13.238652,12.82716,11.886244,1,0,0,503.740169,5404.720872,291113.407386,10.0
SP,62.65,7.65,250.0,352.0,b'relogios_presentes',SP,2018,172.144846,111.69,240.551626,42780.045714,11.351724,10.265861,13.721701,0,0,1,23.079771,20272.484154,481297.418576,5.0
SP,31.75,11.85,300.0,15000.0,b'brinquedos',SP,2017,152.045871,92.67,217.085211,26233.63,11.833202,11.265306,11.846389,0,0,1,55.049749,15763.012739,343516.704227,18.0
SP,87.32,7.42,150.0,4096.0,b'informatica_acessorios',SP,2018,187.10192,117.79,258.923166,48305.822857,12.079549,11.576037,16.552935,0,0,0,91.908727,30623.818403,471112.176282,5.0
SP,56.37,13.37,1000.0,6612.0,b'cama_mesa_banho',SP,2018,133.932899,103.07,128.840126,30537.261429,18.114019,13.868726,13.715038,0,0,1,306.554795,8888.905212,455464.133916,9.0
SP,109.4,14.41,675.0,11088.0,b'brinquedos',RJ,2017,216.600392,136.6,219.528841,21298.04,11.525485,10.58011,11.886244,0,0,1,370.415782,3583.529046,291113.407386,14.0
